snapshot id,description,started,size,volume,volume exists,instance,instance exists,ami,ami exists
snap-095e6e70a88fac836,Created by CreateImage(i-09d1989c540f9b118) for ami-3c718d45 from vol-0bc29a92f1d51a74d,2017-08-20 04:03:51+00:00,30,vol-0bc29a92f1d51a74d,FALSE,i-09d1989c540f9b118,FALSE,ami-3c718d45,FALSE
snap-07d9c67643f25a8ab,Created by CreateImage(i-00b76383c32cbf5c3) for ami-d87589a1 from vol-08c85772f428dcd80,2017-08-20 04:01:07+00:00,30,vol-08c85772f428dcd80,FALSE,i-00b76383c32cbf5c3,FALSE,ami-d87589a1,FALSE
snap-0e9fc14e08f249fad,Created by CreateImage(i-092dd148e60040612) for ami-947589ed from vol-0358568ad5b49c517,2017-08-20 04:03:31+00:00,30,vol-0358568ad5b49c517,FALSE,i-092dd148e60040612,FALSE,ami-947589ed,FALSE
snap-070ebdd6827a3db88,Created by CreateImage(i-03991d3f14d5d6528) for ami-cf718db6 from vol-09c78fe8df34b4060,2017-08-20 04:01:57+00:00,30,vol-09c78fe8df34b4060,FALSE,i-03991d3f14d5d6528,FALSE,ami-cf718db6,FALSE
snap-0e45eff0f9e380b42,Created by CreateImage(i-08fcfcc0755544e94) for ami-d7718dae from vol-0b0fb1dfc3a36953a,2017-08-20 04:03:27+00:00,30,vol-0b0fb1dfc3a36953a,TRUE,i-08fcfcc0755544e94,TRUE,ami-d7718dae,FALSE
snap-025171366a4161737,Created by CreateImage(i-07163e20ee7139a71) for ami-e4708c9d from vol-0331907d9575d1eb6,2017-08-20 04:03:00+00:00,30,vol-0331907d9575d1eb6,FALSE,i-07163e20ee7139a71,FALSE,ami-e4708c9d,FALSE
snap-07c17c34f2e190e4e,Created by CreateImage(i-05c5af38a7c7b5c5f) for ami-63738f1a from vol-092fece5c390c1f7d,2017-08-20 04:02:39+00:00,30,vol-092fece5c390c1f7d,FALSE,i-05c5af38a7c7b5c5f,FALSE,ami-63738f1a,FALSE
snap-0e7e9a226fb574e24,Created by CreateImage(i-0a8bdd2dfa863d733) for ami-de768aa7 from vol-03f0dc723b1ff75b3,2017-08-20 04:03:54+00:00,8,vol-03f0dc723b1ff75b3,FALSE,i-0a8bdd2dfa863d733,FALSE,ami-de768aa7,FALSE
snap-0b5c2dfbe8f65485c,Created by CreateImage(i-0673465bbf1b7724f) for ami-e3708c9a from vol-0abe753416b0f3234,2017-08-20 04:02:50+00:00,30,vol-0abe753416b0f3234,TRUE,i-0673465bbf1b7724f,TRUE,ami-e3708c9a,FALSE
snap-0b80086a91df95b4a,Created by CreateImage(i-0b9b68bcfa836d69a) for ami-19778b60 from vol-0110093e2e0af342c,2017-08-20 04:04:15+00:00,30,vol-0110093e2e0af342c,TRUE,i-0b9b68bcfa836d69a,TRUE,ami-19778b60,FALSE
snap-0823cd1e3fb11b20e,Created by CreateImage(i-025d8bbb) for ami-cd718db4 from vol-86faa745,2017-08-20 04:01:50+00:00,10,vol-86faa745,TRUE,i-025d8bbb,TRUE,ami-cd718db4,FALSE
snap-0801eb753f8312c38,Created by CreateImage(i-00655caf6c14c9ba7) for ami-40708c39 from vol-0704e43d869b07ce1,2017-08-20 04:00:49+00:00,8,vol-0704e43d869b07ce1,FALSE,i-00655caf6c14c9ba7,FALSE,ami-40708c39,FALSE
snap-00bd87af01a1cae74,Created by CreateImage(i-0df8b1cfa6981255c) for ami-52718d2b from vol-0ade5a7b0fa594caa,2017-08-20 04:04:42+00:00,30,vol-0ade5a7b0fa594caa,FALSE,i-0df8b1cfa6981255c,FALSE,ami-52718d2b,FALSE
snap-0434d414647f7aabc,Created by CreateImage(i-01d70ff17188d21e1) for ami-9e7b87e7 from vol-054ca5e29489fafb5,2017-08-20 04:01:34+00:00,8,vol-054ca5e29489fafb5,FALSE,i-01d70ff17188d21e1,FALSE,ami-9e7b87e7,FALSE
snap-0efb9cd2746dff1ae,Created by CreateImage(i-09a531bba41464cbe) for ami-b5778bcc from vol-04c381ba6c2fec779,2017-08-20 04:03:47+00:00,30,vol-04c381ba6c2fec779,FALSE,i-09a531bba41464cbe,FALSE,ami-b5778bcc,FALSE
snap-04451e9a29e897b8f,Created by CreateImage(i-0115e13c04d72766e) for ami-43708c3a from vol-0b3a6b506028211da,2017-08-20 04:01:20+00:00,8,vol-0b3a6b506028211da,FALSE,i-0115e13c04d72766e,FALSE,ami-43708c3a,FALSE
snap-07782471fb0473c7a,Created by CreateImage(i-008f7dc0950615028) for ami-27718d5e from vol-0a85724019ae4cef3,2017-08-20 04:01:00+00:00,8,vol-0a85724019ae4cef3,FALSE,i-008f7dc0950615028,FALSE,ami-27718d5e,FALSE
snap-079a76fc34c4b596e,Created by CreateImage(i-0067f0d1f0805ba46) for ami-26718d5f from vol-06a6669389e1dbf6b,2017-08-20 04:00:53+00:00,30,vol-06a6669389e1dbf6b,FALSE,i-0067f0d1f0805ba46,FALSE,ami-26718d5f,FALSE
snap-0d8b75386dfad76e8,Created by CreateImage(i-01c014045587005e7) for ami-47778b3e from vol-05ba1500a0d65e9d9,2017-08-20 04:01:30+00:00,30,vol-05ba1500a0d65e9d9,FALSE,i-01c014045587005e7,FALSE,ami-47778b3e,FALSE
snap-0d5bb37a461cbcc0a,Created by CreateImage(i-03f7bfb70100dc754) for ami-de7589a7 from vol-0f0810c760ae5ea5e,2017-08-20 04:02:00+00:00,30,vol-0f0810c760ae5ea5e,FALSE,i-03f7bfb70100dc754,FALSE,ami-de7589a7,FALSE
snap-0906c3dcc247412e9,Created by CreateImage(i-072ef8bf) for ami-34718d4d from vol-7bc4a4b4,2017-08-20 04:03:04+00:00,500,vol-7bc4a4b4,TRUE,i-072ef8bf,TRUE,ami-34718d4d,FALSE
snap-08f6f30e5db28366a,Created by CreateImage(i-0533fe522b28867d5) for ami-62738f1b from vol-01f76e33b29f562a2,2017-08-20 04:02:24+00:00,8,vol-01f76e33b29f562a2,FALSE,i-0533fe522b28867d5,FALSE,ami-62738f1b,FALSE
snap-0bbdf08bb3ac30d76,Created by CreateImage(i-0501cb18f1cce06dd) for ami-8c7589f5 from vol-071ab0293aaf5f233,2017-08-20 04:02:20+00:00,8,vol-071ab0293aaf5f233,FALSE,i-0501cb18f1cce06dd,FALSE,ami-8c7589f5,FALSE
snap-040f8ffec835dddb4,Created by CreateImage(i-00fff2538e94c4ded) for ami-cb718db2 from vol-0b96f217eac650eaa,2017-08-20 04:01:17+00:00,8,vol-0b96f217eac650eaa,FALSE,i-00fff2538e94c4ded,FALSE,ami-cb718db2,FALSE
snap-06af1ed2cb5d9b0a3,Created by CreateImage(i-06e2250604b4c21b7) for ami-65738f1c from vol-01fb5831e914fac46,2017-08-20 04:02:57+00:00,8,vol-01fb5831e914fac46,FALSE,i-06e2250604b4c21b7,FALSE,ami-65738f1c,FALSE
snap-0cc2e9b40617f4c4d,Created by CreateImage(i-009e0b6b91ee76fe4) for ami-41708c38 from vol-0093f4c9d6f98be49,2017-08-20 04:01:03+00:00,8,vol-0093f4c9d6f98be49,FALSE,i-009e0b6b91ee76fe4,FALSE,ami-41708c38,FALSE
snap-0795849b63c500a19,Created by CreateImage(i-0790d552242be6940) for ami-49718d30 from vol-00e42a370646c1864,2017-08-20 04:03:14+00:00,30,vol-00e42a370646c1864,FALSE,i-0790d552242be6940,FALSE,ami-49718d30,FALSE
snap-0cc44108be790859c,Created by CreateImage(i-00becb2991aeaf3f0) for ami-0f708c76 from vol-0597e656a161c968f,2017-08-20 04:01:10+00:00,30,vol-0597e656a161c968f,FALSE,i-00becb2991aeaf3f0,FALSE,ami-0f708c76,FALSE
snap-0b16fbd119cd6d132,Created by CreateImage(i-01a1e332e64dfd2c5) for ami-66728e1f from vol-0b8f9e66c8de2e66d,2017-08-20 04:01:27+00:00,8,vol-0b8f9e66c8de2e66d,FALSE,i-01a1e332e64dfd2c5,FALSE,ami-66728e1f,FALSE
snap-06ba235fd676c96bc,Created by CreateImage(i-008276707435e7d1e) for ami-7c718d05 from vol-088f5b2d684bed461,2017-08-20 04:00:56+00:00,8,vol-088f5b2d684bed461,FALSE,i-008276707435e7d1e,FALSE,ami-7c718d05,FALSE
snap-0153486db79d45f5a,Created by CreateImage(i-072ef8bf) for ami-34718d4d from vol-b7c4a478,2017-08-20 04:03:04+00:00,500,vol-b7c4a478,TRUE,i-072ef8bf,TRUE,ami-34718d4d,FALSE
snap-0dee8912eaa641e41,Created by CreateImage(i-012e004dfd87946d7) for ami-cf768ab6 from vol-0a172cef24195aeec,2017-08-20 04:01:23+00:00,8,vol-0a172cef24195aeec,FALSE,i-012e004dfd87946d7,FALSE,ami-cf768ab6,FALSE
snap-0f7de8e9172164830,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-cd84407d,2017-08-13 04:07:32+00:00,100,vol-cd84407d,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-08e84704f3b87cabe,Created by CreateImage(i-f5b2de13) for ami-63c0331a from vol-f08f9cec,2017-08-13 04:08:43+00:00,30,vol-f08f9cec,TRUE,i-f5b2de13,TRUE,ami-63c0331a,FALSE
snap-035bb40ed04f8e6ff,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-39844089,2017-08-13 04:07:32+00:00,100,vol-39844089,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-01e9d26d48f8691bc,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-91854121,2017-08-13 04:07:32+00:00,200,vol-91854121,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-05c335c8f528d118a,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-0f3a6dd258473410e,2017-08-13 04:07:33+00:00,300,vol-0f3a6dd258473410e,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-0faba03498c267256,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-070da53587a5b5e9a,2017-08-13 04:07:32+00:00,100,vol-070da53587a5b5e9a,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-0ce1ec4ba03e2e3ed,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-38844088,2017-08-13 04:07:32+00:00,500,vol-38844088,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-0a050766574cc0cf0,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-428440f2,2017-08-13 04:07:32+00:00,100,vol-428440f2,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-052808304994b8245,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-0f47c2a041e51a4db,2017-08-13 04:07:33+00:00,300,vol-0f47c2a041e51a4db,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-03020bbe2823e6043,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-0454cbe079df94a1a,2017-08-13 04:07:32+00:00,200,vol-0454cbe079df94a1a,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-02ef976d1eaea4eea,Created by CreateImage(i-5fd34c1d) for ami-cdc231b4 from vol-b43c5bb6,2017-08-13 04:06:31+00:00,500,vol-b43c5bb6,TRUE,i-5fd34c1d,TRUE,ami-cdc231b4,FALSE
snap-0f1b3d1344fa3e3d0,Created by CreateImage(i-5614e9d9) for ami-0cc13275 from vol-42656cf3,2017-08-13 04:06:25+00:00,100,vol-42656cf3,FALSE,i-5614e9d9,FALSE,ami-0cc13275,FALSE
snap-02f6c666f7bcf53b2,Created by CreateImage(i-5614e9d9) for ami-0cc13275 from vol-13656ca2,2017-08-13 04:06:24+00:00,100,vol-13656ca2,FALSE,i-5614e9d9,FALSE,ami-0cc13275,FALSE
snap-02371f4cff4ef1ccf,Created by CreateImage(i-f132e9b3) for ami-a1dd2ed8 from vol-acc876ae,2017-08-13 04:08:40+00:00,65,vol-acc876ae,TRUE,i-f132e9b3,TRUE,ami-a1dd2ed8,FALSE
snap-0a3c0d9eec778b0fa,Created by CreateImage(i-dbc0ab99) for ami-57c3302e from vol-062b5b04,2017-08-13 04:08:03+00:00,30,vol-062b5b04,TRUE,i-dbc0ab99,TRUE,ami-57c3302e,FALSE
snap-0b471747f5e91d772,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-cc84407c,2017-08-13 04:07:32+00:00,100,vol-cc84407c,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-05867d25ae249a7db,Created by CreateImage(i-8b71d6c9) for ami-dade2da3 from vol-d6f942d4,2017-08-13 04:07:01+00:00,65,vol-d6f942d4,TRUE,i-8b71d6c9,TRUE,ami-dade2da3,FALSE
snap-0be1ccb65041b4bb1,Created by CreateImage(i-5614e9d9) for ami-0cc13275 from vol-0a656cbb,2017-08-13 04:06:24+00:00,200,vol-0a656cbb,FALSE,i-5614e9d9,FALSE,ami-0cc13275,FALSE
snap-024f2a57cae5a2073,Created by CreateImage(i-e4214c5c) for ami-64c0331d from vol-76527bb9,2017-08-13 04:08:13+00:00,10,vol-76527bb9,TRUE,i-e4214c5c,TRUE,ami-64c0331d,FALSE
snap-0f32f7f6d7a873048,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-93854123,2017-08-13 04:07:32+00:00,100,vol-93854123,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-09dcc81f5d9863320,Created by CreateImage(i-e839b1aa) for ami-d8de2da1 from vol-b25bc9b0,2017-08-13 04:08:23+00:00,65,vol-b25bc9b0,TRUE,i-e839b1aa,TRUE,ami-d8de2da1,FALSE
snap-00e9e765b8712ba8d,Created by CreateImage(i-5fd34c1d) for ami-cdc231b4 from vol-e4bbc3f8,2017-08-13 04:06:31+00:00,8,vol-e4bbc3f8,TRUE,i-5fd34c1d,TRUE,ami-cdc231b4,FALSE
snap-0b55c14c8ff76ecc7,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-f9de2d80 from vol-0b092129d55c67173,2017-08-13 04:04:44+00:00,300,vol-0b092129d55c67173,FALSE,i-0dadfbd5c93e103e3,FALSE,ami-f9de2d80,FALSE
snap-01f4462b98960c73e,Created by CreateImage(i-e4214c5c) for ami-64c0331d from vol-e4527b2b,2017-08-13 04:08:13+00:00,8,vol-e4527b2b,TRUE,i-e4214c5c,TRUE,ami-64c0331d,FALSE
snap-0d35655309ec02e11,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-09b78aaaee49cea33,2017-08-13 04:07:32+00:00,300,vol-09b78aaaee49cea33,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-061fdb0a4b1f5ecfa,Created by CreateImage(i-f032e9b2) for ami-07c1327e from vol-75c87677,2017-08-13 04:08:37+00:00,65,vol-75c87677,TRUE,i-f032e9b2,TRUE,ami-07c1327e,FALSE
snap-0f27680afdc301315,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-0cee1ba45390c1e5e,2017-08-13 04:07:33+00:00,100,vol-0cee1ba45390c1e5e,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-066a5943de5ba1b11,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-f9de2d80 from vol-0723867da01e22eb3,2017-08-13 04:04:44+00:00,200,vol-0723867da01e22eb3,FALSE,i-0dadfbd5c93e103e3,FALSE,ami-f9de2d80,FALSE
snap-074355911ca0a20ba,Created by CreateImage(i-2cb7196e) for ami-e5c2319c from vol-96931594,2017-08-13 04:05:54+00:00,30,vol-96931594,TRUE,i-2cb7196e,TRUE,ami-e5c2319c,FALSE
snap-0756bea1d106c1a6c,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-f9de2d80 from vol-0dc28f56decff43e4,2017-08-13 04:04:44+00:00,700,vol-0dc28f56decff43e4,FALSE,i-0dadfbd5c93e103e3,FALSE,ami-f9de2d80,FALSE
snap-089243b22c01a82b5,Created by CreateImage(i-f732e9b5) for ami-54c3302d from vol-8dc8768f,2017-08-13 04:08:47+00:00,65,vol-8dc8768f,TRUE,i-f732e9b5,TRUE,ami-54c3302d,FALSE
snap-0e8ff6f36195c0c3a,Created by CreateImage(i-aa3dc83c) for ami-03dc2f7a from vol-057788ed4672f95f2,2017-08-13 04:07:33+00:00,100,vol-057788ed4672f95f2,TRUE,i-aa3dc83c,TRUE,ami-03dc2f7a,FALSE
snap-0195ad3637094a21f,Created by CreateImage(i-ea31eaa8) for ami-b5dc2fcc from vol-a0c876a2,2017-08-13 04:08:30+00:00,65,vol-a0c876a2,TRUE,i-ea31eaa8,TRUE,ami-b5dc2fcc,FALSE
snap-00ed665f9483412e0,Created by CreateImage(i-e2289aa0) for ami-09c13270 from vol-af79f5ad,2017-08-13 04:08:06+00:00,30,vol-af79f5ad,TRUE,i-e2289aa0,TRUE,ami-09c13270,FALSE
snap-013d8f3fc5621fe0a,Created by CreateImage(i-8d3de6cf) for ami-68c03311 from vol-a3c876a1,2017-08-13 04:07:04+00:00,30,vol-a3c876a1,TRUE,i-8d3de6cf,TRUE,ami-68c03311,FALSE
snap-086794e5df2fdf4d8,Created by CreateImage(i-b15f5e17) for ami-b6dc2fcf from vol-d7f16214,2017-08-13 04:07:38+00:00,8,vol-d7f16214,TRUE,i-b15f5e17,TRUE,ami-b6dc2fcf,FALSE
snap-0eb2f2162d93ad6a0,Created by CreateImage(i-e2f60ba2) for ami-39c23140 from vol-f9e756fe,2017-08-13 04:08:09+00:00,30,vol-f9e756fe,TRUE,i-e2f60ba2,TRUE,ami-39c23140,FALSE
snap-0b87fdd530fe35001,Created by CreateImage(i-93648ca2) for ami-3ddd2e44 from vol-25ad5ea7,2017-08-13 04:07:11+00:00,8,vol-25ad5ea7,TRUE,i-93648ca2,TRUE,ami-3ddd2e44,FALSE
snap-0bb1bae3a6807b8fa,Created by CreateImage(i-b15f5e17) for ami-b6dc2fcf from vol-0ef261cd,2017-08-13 04:07:38+00:00,500,vol-0ef261cd,TRUE,i-b15f5e17,TRUE,ami-b6dc2fcf,FALSE
snap-04ca8e70e01540221,Created by CreateImage(i-e4c0af00) for ami-63c1321a from vol-075def10,2017-08-13 04:08:16+00:00,30,vol-075def10,TRUE,i-e4c0af00,TRUE,ami-63c1321a,FALSE
snap-055d958b60f4d8d70,Created by CreateImage(i-4d1bca0d) for ami-24c2315d from vol-e1a120e6,2017-08-13 04:06:11+00:00,30,vol-e1a120e6,TRUE,i-4d1bca0d,TRUE,ami-24c2315d,FALSE
snap-01ceafe038c65be34,Created by CreateImage(i-0eaf7e96427a27a99) for ami-2cdd2e55 from vol-08d35d647eddae568,2017-08-13 04:05:02+00:00,30,vol-08d35d647eddae568,FALSE,i-0eaf7e96427a27a99,FALSE,ami-2cdd2e55,FALSE
snap-0bd716345be45867a,Created by CreateImage(i-0ed3c0c9df6047e5c) for ami-54dc2f2d from vol-04ae444b131d4386b,2017-08-13 04:05:05+00:00,30,vol-04ae444b131d4386b,FALSE,i-0ed3c0c9df6047e5c,FALSE,ami-54dc2f2d,FALSE
snap-08454c994047eccc9,Created by CreateImage(i-b4c43df4) for ami-3dc23144 from vol-996ad99e,2017-08-13 04:07:45+00:00,65,vol-996ad99e,TRUE,i-b4c43df4,TRUE,ami-3dc23144,FALSE
snap-00a668d46d21da9e4,Created by CreateImage(i-b15f5e17) for ami-b6dc2fcf from vol-4ff1628c,2017-08-13 04:07:38+00:00,500,vol-4ff1628c,TRUE,i-b15f5e17,TRUE,ami-b6dc2fcf,FALSE
snap-0c91b4622098ef644,Created by CreateImage(i-0a943d4dfeea70c3b) for ami-85d82bfc from vol-08dd3f095ed57fdcf,2017-08-13 04:04:06+00:00,30,vol-08dd3f095ed57fdcf,FALSE,i-0a943d4dfeea70c3b,FALSE,ami-85d82bfc,FALSE
snap-0c2373bbc6a4ba5eb,Created by CreateImage(i-0f6a13e8a6a7147f4) for ami-5dc33024 from vol-0d34b1477c418db76,2017-08-13 04:05:23+00:00,30,vol-0d34b1477c418db76,FALSE,i-0f6a13e8a6a7147f4,FALSE,ami-5dc33024,FALSE
snap-080caf53cc7613075,Created by CreateImage(i-b9cd3f88) for ami-3cc23145 from vol-6971b7eb,2017-08-13 04:07:49+00:00,30,vol-6971b7eb,TRUE,i-b9cd3f88,TRUE,ami-3cc23145,FALSE
snap-0179eae30b1e9cdca,Created by CreateImage(i-e4c0af00) for ami-63c1321a from vol-e85ceeff,2017-08-13 04:08:16+00:00,30,vol-e85ceeff,TRUE,i-e4c0af00,TRUE,ami-63c1321a,FALSE
snap-07174ffe4d710f9fb,Created by CreateImage(i-26c07566) for ami-6ec03317 from vol-23891e24,2017-08-13 04:05:50+00:00,65,vol-23891e24,TRUE,i-26c07566,TRUE,ami-6ec03317,FALSE
snap-0174c9503c788f0ae,Created by CreateImage(i-0dc813213615237e9) for ami-11df2c68 from vol-012945025a9938c13,2017-08-13 04:04:48+00:00,30,vol-012945025a9938c13,TRUE,i-0dc813213615237e9,TRUE,ami-11df2c68,FALSE
snap-0fadc8340da135222,Created by CreateImage(i-0aeb5120d702ad38e) for ami-57dd2e2e from vol-0fda14052db71206d,2017-08-13 04:04:10+00:00,30,vol-0fda14052db71206d,FALSE,i-0aeb5120d702ad38e,FALSE,ami-57dd2e2e,FALSE
snap-0348e441632fdbf6e,Created by CreateImage(i-5fd34c1d) for ami-cdc231b4 from vol-913c5b93,2017-08-13 04:06:31+00:00,500,vol-913c5b93,TRUE,i-5fd34c1d,TRUE,ami-cdc231b4,FALSE
snap-07a53488456a64baf,Created by CreateImage(i-07daf7ece180e5d22) for ami-1bdf2c62 from vol-02a14f9be29f8dd7c,2017-08-13 04:03:22+00:00,30,vol-02a14f9be29f8dd7c,FALSE,i-07daf7ece180e5d22,FALSE,ami-1bdf2c62,FALSE
snap-0fbbb3b075c38638e,Created by CreateImage(i-072ef8bf) for ami-46c2313f from vol-0ac4a4c5,2017-08-13 04:03:06+00:00,500,vol-0ac4a4c5,TRUE,i-072ef8bf,TRUE,ami-46c2313f,FALSE
snap-0e88aa2257dcd52ca,Created by CreateImage(i-0e5433e0c91f21a82) for ami-66c2311f from vol-0d149d9ce0c4b87de,2017-08-13 04:04:51+00:00,8,vol-0d149d9ce0c4b87de,FALSE,i-0e5433e0c91f21a82,FALSE,ami-66c2311f,FALSE
snap-0c7cbe36fe1935e18,Created by CreateImage(i-072ef8bf) for ami-46c2313f from vol-09c4a4c6,2017-08-13 04:03:06+00:00,8,vol-09c4a4c6,TRUE,i-072ef8bf,TRUE,ami-46c2313f,FALSE
snap-01700edc143eea6a5,Created by CreateImage(i-5fd34c1d) for ami-cdc231b4 from vol-d83c5bda,2017-08-13 04:06:31+00:00,500,vol-d83c5bda,TRUE,i-5fd34c1d,TRUE,ami-cdc231b4,FALSE
snap-024071ea7f6c229aa,Created by CreateImage(i-0790d552242be6940) for ami-ffde2d86 from vol-00e42a370646c1864,2017-08-13 04:03:16+00:00,30,vol-00e42a370646c1864,FALSE,i-0790d552242be6940,FALSE,ami-ffde2d86,FALSE
snap-0ad04fd57d7a04466,Created by CreateImage(i-0cd903a5b4b7e0c0a) for ami-69c23110 from vol-093bebe9e65587765,2017-08-13 04:04:41+00:00,30,vol-093bebe9e65587765,FALSE,i-0cd903a5b4b7e0c0a,FALSE,ami-69c23110,FALSE
snap-0045943dafa578bea,Created by CreateImage(i-072ef8bf) for ami-46c2313f from vol-7bc4a4b4,2017-08-13 04:03:06+00:00,500,vol-7bc4a4b4,TRUE,i-072ef8bf,TRUE,ami-46c2313f,FALSE
snap-09d39d8d8edf88de1,Created by CreateImage(i-09509d16ca4820e3f) for ami-9edf2ce7 from vol-035c565ebe143c171,2017-08-13 04:03:39+00:00,8,vol-035c565ebe143c171,FALSE,i-09509d16ca4820e3f,FALSE,ami-9edf2ce7,FALSE
snap-0e1a11633d7b9385e,Created by CreateImage(i-0af8db4279bc31c1c) for ami-eec33097 from vol-002dd9d06cc0d40f2,2017-08-13 04:04:16+00:00,8,vol-002dd9d06cc0d40f2,FALSE,i-0af8db4279bc31c1c,FALSE,ami-eec33097,FALSE
snap-073aa4f31818a8b33,Created by CreateImage(i-0a73feda2978d0888) for ami-87d82bfe from vol-0668befc1432a7162,2017-08-13 04:03:56+00:00,30,vol-0668befc1432a7162,FALSE,i-0a73feda2978d0888,FALSE,ami-87d82bfe,FALSE
snap-0fa20f61073528ee0,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-f9de2d80 from vol-05d8df1c8fec70231,2017-08-13 04:04:45+00:00,500,vol-05d8df1c8fec70231,FALSE,i-0dadfbd5c93e103e3,FALSE,ami-f9de2d80,FALSE
snap-04908495a59446d30,Created by CreateImage(i-0cd6d5add5f56e2b0) for ami-9fd82be6 from vol-0e43cecd70a2b91cd,2017-08-13 04:04:37+00:00,8,vol-0e43cecd70a2b91cd,FALSE,i-0cd6d5add5f56e2b0,FALSE,ami-9fd82be6,FALSE
snap-09284224a29b534cf,Created by CreateImage(i-0af1c9593c7040b0a) for ami-15c3306c from vol-0c83e283bce08cd86,2017-08-13 04:04:13+00:00,8,vol-0c83e283bce08cd86,FALSE,i-0af1c9593c7040b0a,FALSE,ami-15c3306c,FALSE
snap-0d72d4f177f234d74,Created by CreateImage(i-0fcd0dfd177f7393a) for ami-08dc2f71 from vol-00994392cbe079f52,2017-08-13 04:05:27+00:00,30,vol-00994392cbe079f52,TRUE,i-0fcd0dfd177f7393a,TRUE,ami-08dc2f71,FALSE
snap-0b1f0fdbdc973f388,Created by CreateImage(i-0b9b68bcfa836d69a) for ami-81d82bf8 from vol-0110093e2e0af342c,2017-08-13 04:04:23+00:00,30,vol-0110093e2e0af342c,TRUE,i-0b9b68bcfa836d69a,TRUE,ami-81d82bf8,FALSE
snap-0c8c4424b7c8f5645,Created by CreateImage(i-56d62b16) for ami-f2dd2e8b from vol-10da6b17,2017-08-13 04:06:27+00:00,65,vol-10da6b17,TRUE,i-56d62b16,TRUE,ami-f2dd2e8b,FALSE
snap-0e3448322e565822d,Created by CreateImage(i-b15f5e17) for ami-b6dc2fcf from vol-5df1629e,2017-08-13 04:07:38+00:00,500,vol-5df1629e,TRUE,i-b15f5e17,TRUE,ami-b6dc2fcf,FALSE
snap-0c2ac1392cf8e94b5,Created by CreateImage(i-092dd148e60040612) for ami-3adc2f43 from vol-0358568ad5b49c517,2017-08-13 04:03:33+00:00,30,vol-0358568ad5b49c517,FALSE,i-092dd148e60040612,FALSE,ami-3adc2f43,FALSE
snap-017012c689e0b0239,Created by CreateImage(i-0a8bdd2dfa863d733) for ami-36dc2f4f from vol-03f0dc723b1ff75b3,2017-08-13 04:04:03+00:00,8,vol-03f0dc723b1ff75b3,FALSE,i-0a8bdd2dfa863d733,FALSE,ami-36dc2f4f,FALSE
snap-0001e09033e3f8154,Created by CreateImage(i-23f70a63) for ami-52dc2f2b from vol-fbe756fc,2017-08-13 04:05:40+00:00,65,vol-fbe756fc,TRUE,i-23f70a63,TRUE,ami-52dc2f2b,FALSE
snap-0b8c0fa3a1be11bb2,Created by CreateImage(i-b15f5e17) for ami-b6dc2fcf from vol-1cf261df,2017-08-13 04:07:38+00:00,500,vol-1cf261df,TRUE,i-b15f5e17,TRUE,ami-b6dc2fcf,FALSE
snap-034f460dc5ce60043,Created by CreateImage(i-0f18153c42c72b7eb) for ami-bddc2fc4 from vol-09a34db09fce12c7a,2017-08-13 04:05:20+00:00,8,vol-09a34db09fce12c7a,FALSE,i-0f18153c42c72b7eb,FALSE,ami-bddc2fc4,FALSE
